observed_timestamp,PREORE_FEM_ENTRANCE-Cond [ÂµS/cm],PREORE_FEM_ENTRANCE-Depth [m],PREORE_FEM_ENTRANCE-NH3 [mg/L],PREORE_FEM_ENTRANCE-NH4+ [mg/L],PREORE_FEM_ENTRANCE-NO3 -N [mg/L],PREORE_FEM_ENTRANCE-ODO [mg/L],PREORE_FEM_ENTRANCE-pH,PREORE_FEM_ENTRANCE-Sal [psu],PREORE_FEM_ENTRANCE-Temp [Â°C]
2019-07-11 08:00:18+00:00,137.6,-0.161,0.01,0.17,1.34,9.83,8.12,0.08,14.088
2019-07-11 09:00:18+00:00,133.5,-0.1689999999999999,0.01,0.16,1.36,9.79,8.17,0.08,14.328
2019-07-11 10:00:18+00:00,139.8,-0.166,0.01,0.17,1.34,9.85,8.23,0.08,14.778
2019-07-11 11:00:18+00:00,138.4,-0.171,0.01,0.17,1.33,9.58,8.22,0.08,15.264
2019-07-11 12:00:18+00:00,141.9,-0.175,0.01,0.17,1.32,9.57,8.23,0.08,15.484000000000002
2019-07-11 13:00:18+00:00,142.2,-0.183,0.01,0.17,1.32,9.52,8.23,0.08,15.582
2019-07-11 14:00:18+00:00,140.1,-0.183,0.01,0.17,1.27,9.45,8.22,0.08,15.553
2019-07-11 15:00:18+00:00,139.2,-0.187,0.01,0.16,1.31,9.4,8.19,0.08,15.547
2019-07-11 16:00:18+00:00,142.4,-0.188,0.01,0.17,1.29,9.21,8.15,0.08,15.758
2019-07-11 17:00:18+00:00,139.7,-0.175,0.01,0.18,1.27,9.11,8.08,0.08,15.706
2019-07-11 18:00:18+00:00,140.8,-0.178,0.01,0.2,1.3,9.13,8.03,0.08,15.546
2019-07-11 19:00:18+00:00,143.9,-0.172,0.01,0.21,1.31,9.1,8.0,0.08,15.425
2019-07-11 20:00:18+00:00,142.5,-0.149,0.01,0.22,1.33,9.1,7.97,0.08,15.259
2019-07-11 21:00:18+00:00,140.1,-0.16,0.01,0.22,1.33,9.12,7.94,0.08,15.157
2019-07-11 22:00:18+00:00,139.2,-0.161,0.01,0.22,1.37,9.14,7.92,0.08,15.002
2019-07-11 23:00:18+00:00,139.3,-0.156,0.0,0.22,1.39,9.19,7.91,0.08,14.87
2019-07-12 00:00:18+00:00,141.9,-0.156,0.0,0.21,1.43,9.23,7.91,0.08,14.741
2019-07-12 01:00:18+00:00,135.1,-0.16,0.0,0.21,1.42,9.28,7.92,0.08,14.589
2019-07-12 02:00:18+00:00,138.1,-0.151,0.0,0.2,1.43,9.31,7.91,0.08,14.423
2019-07-12 03:00:18+00:00,134.6,-0.165,0.0,0.2,1.41,9.35,7.91,0.08,14.223
2019-07-12 04:00:18+00:00,132.5,-0.16,0.0,0.19,1.38,9.43,7.92,0.08,13.987
2019-07-12 05:00:18+00:00,131.4,-0.156,0.0,0.19,1.4,9.55,7.95,0.08,13.735
2019-07-12 06:00:18+00:00,133.6,-0.158,0.0,0.18,1.43,9.73,8.0,0.08,13.63
2019-07-12 07:00:18+00:00,133.5,-0.153,0.01,0.17,1.44,9.88,8.08,0.08,13.693
2019-07-12 08:00:18+00:00,132.8,-0.162,0.01,0.17,1.44,9.96,8.14,0.08,13.936
2019-07-12 09:00:18+00:00,134.5,-0.175,0.01,0.17,1.42,9.85,8.17,0.08,14.436
2019-07-12 10:00:18+00:00,135.4,-0.178,0.01,0.16,1.41,9.77,8.21,0.08,15.166
2019-07-12 11:00:18+00:00,138.6,-0.183,0.01,0.16,1.38,9.6,8.24,0.08,16.112000000000002
2019-07-12 12:00:18+00:00,141.4,-0.193,0.01,0.16,1.32,9.33,8.23,0.08,16.7
2019-07-12 13:00:18+00:00,142.6,-0.1939999999999999,0.01,0.16,1.29,9.15,8.22,0.08,17.081
2019-07-12 14:00:18+00:00,142.5,-0.188,0.01,0.16,1.31,9.12,8.19,0.08,16.938
2019-07-12 15:00:18+00:00,142.5,-0.185,0.01,0.16,1.24,9.06,8.16,0.08,16.749000000000002
2019-07-12 16:00:18+00:00,142.2,-0.187,0.01,0.17,1.25,9.14,8.17,0.08,16.704
2019-07-12 17:00:18+00:00,139.6,-0.195,0.01,0.17,1.25,9.05,8.13,0.08,16.464000000000002
2019-07-12 18:00:18+00:00,141.6,-0.192,0.01,0.19,1.24,9.0,8.08,0.08,16.304000000000002
2019-07-12 19:00:18+00:00,141.5,-0.191,0.01,0.19,1.27,8.95,8.02,0.08,16.115
2019-07-12 20:00:18+00:00,148.2,-0.178,0.01,0.2,1.28,8.92,7.95,0.09,15.86
2019-07-12 21:00:18+00:00,147.4,-0.185,0.0,0.21,1.31,8.94,7.91,0.09,15.604
2019-07-12 22:00:18+00:00,145.9,-0.179,0.0,0.2,1.29,9.03,7.91,0.08,15.34
2019-07-12 23:00:18+00:00,142.8,-0.175,0.0,0.21,1.31,9.06,7.91,0.08,15.142
2019-07-13 00:00:18+00:00,142.1,-0.179,0.0,0.21,1.33,9.12,7.91,0.08,14.918
2019-07-13 01:00:18+00:00,141.5,-0.179,0.0,0.21,1.34,9.18,7.91,0.08,14.731
2019-07-13 02:00:18+00:00,136.9,-0.184,0.0,0.23,1.33,9.17,7.9,0.08,14.657
2019-07-13 03:00:18+00:00,134.8,-0.185,0.0,0.23,1.33,9.16,7.87,0.08,14.59
2019-07-13 04:00:18+00:00,136.6,-0.179,0.0,0.2,1.32,9.28,7.9,0.08,14.244000000000002
2019-07-13 05:00:18+00:00,135.1,-0.183,0.0,0.19,1.33,9.37,7.92,0.08,14.081
2019-07-13 06:00:18+00:00,137.5,-0.174,0.0,0.18,1.37,9.57,7.99,0.08,13.956
2019-07-13 07:00:18+00:00,139.6,-0.182,0.01,0.16,1.42,9.73,8.08,0.08,14.106
2019-07-13 08:00:18+00:00,140.0,-0.184,0.01,0.15,1.41,9.79,8.15,0.08,14.384
2019-07-13 09:00:18+00:00,137.7,-0.1939999999999999,0.01,0.15,1.4,9.76,8.19,0.08,14.825
2019-07-13 10:00:18+00:00,142.0,-0.196,0.01,0.15,1.4,9.58,8.21,0.08,15.418
2019-07-13 11:00:18+00:00,142.8,-0.1939999999999999,0.01,0.15,1.39,9.43,8.25,0.08,16.351
2019-07-13 12:00:18+00:00,147.4,-0.193,0.01,0.15,1.35,9.35,8.29,0.08,17.169
2019-07-13 13:00:18+00:00,148.7,-0.1939999999999999,0.01,0.15,1.3,9.25,8.3,0.08,17.725
2019-07-13 14:00:18+00:00,148.2,-0.1989999999999999,0.01,0.16,1.31,9.26,8.34,0.08,18.08
2019-07-13 15:00:18+00:00,149.7,-0.198,0.01,0.17,1.24,8.99,8.27,0.08,18.321
2019-07-13 16:00:18+00:00,151.5,-0.198,0.01,0.18,1.23,9.0,8.27,0.08,18.171
2019-07-13 17:00:18+00:00,148.9,-0.2019999999999999,0.01,0.19,1.2,8.87,8.18,0.08,17.753
2019-07-13 18:00:18+00:00,147.5,-0.1939999999999999,0.01,0.2,1.19,8.8,8.1,0.08,17.327
2019-07-13 19:00:18+00:00,145.9,-0.183,0.01,0.2,1.22,8.77,8.01,0.08,16.871
2019-07-13 20:00:18+00:00,146.3,-0.165,0.01,0.22,1.22,8.83,7.94,0.08,16.256
2019-07-13 21:00:18+00:00,143.9,-0.161,0.01,0.22,1.25,8.91,7.9,0.08,15.696
2019-07-13 22:00:18+00:00,145.3,-0.155,0.0,0.22,1.24,9.09,7.89,0.08,15.091
2019-07-13 23:00:18+00:00,142.7,-0.155,0.0,0.21,1.3,9.18,7.88,0.08,14.661
2019-07-14 00:00:18+00:00,142.7,-0.149,0.0,0.2,1.32,9.26,7.89,0.09,14.292
2019-07-14 01:00:18+00:00,140.1,-0.152,0.0,0.2,1.34,9.36,7.89,0.08,13.912
2019-07-14 02:00:18+00:00,139.5,-0.161,0.0,0.19,1.33,9.43,7.9,0.08,13.584
2019-07-14 03:00:18+00:00,141.1,-0.1639999999999999,0.0,0.19,1.33,9.52,7.9,0.09,13.232
2019-07-14 04:00:18+00:00,134.2,-0.165,0.0,0.18,1.31,9.61,7.9,0.08,12.898
2019-07-14 05:00:18+00:00,135.8,-0.17,0.0,0.17,1.32,9.75,7.92,0.08,12.615
2019-07-14 06:00:18+00:00,135.2,-0.1689999999999999,0.0,0.16,1.33,9.98,8.0,0.08,12.465
2019-07-14 07:00:18+00:00,134.8,-0.173,0.0,0.15,1.35,10.09,8.06,0.08,12.488
2019-07-14 08:00:18+00:00,136.4,-0.18,0.0,0.15,1.39,10.18,8.12,0.08,12.761
2019-07-14 09:00:18+00:00,136.9,-0.188,0.0,0.14,1.38,10.08,8.16,0.08,13.259
2019-07-14 10:00:18+00:00,138.6,-0.186,0.01,0.14,1.37,10.04,8.22,0.08,13.988
2019-07-14 11:00:18+00:00,142.9,-0.19,0.01,0.14,1.37,9.75,8.24,0.08,15.019
2019-07-14 12:00:18+00:00,144.3,-0.188,0.01,0.14,1.32,9.57,8.26,0.08,15.576
2019-07-14 13:00:18+00:00,147.6,-0.198,0.01,0.14,1.34,9.52,8.29,0.08,16.32
2019-07-14 14:00:18+00:00,149.9,-0.1989999999999999,0.01,0.14,1.31,9.33,8.29,0.08,16.825
2019-07-14 15:00:18+00:00,150.4,-0.207,0.01,0.15,1.29,9.41,8.33,0.08,17.164
2019-07-14 16:00:18+00:00,150.0,-0.201,0.01,0.16,1.23,9.14,8.23,0.08,16.887999999999998
2019-07-14 17:00:18+00:00,149.3,-0.201,0.01,0.17,1.25,9.07,8.16,0.08,16.511
2019-07-14 18:00:18+00:00,149.3,-0.198,0.01,0.18,1.23,9.09,8.12,0.08,16.250999999999998
2019-07-14 19:00:18+00:00,147.9,-0.201,0.01,0.19,1.24,9.04,8.04,0.09,15.757
2019-07-14 20:00:18+00:00,147.5,-0.188,0.01,0.2,1.27,9.02,7.96,0.09,15.407
2019-07-14 21:00:18+00:00,146.0,-0.191,0.0,0.2,1.3,9.06,7.93,0.09,15.123
2019-07-14 22:00:18+00:00,146.1,-0.195,0.0,0.2,1.33,9.15,7.9,0.09,14.806
2019-07-14 23:00:18+00:00,144.9,-0.161,0.0,0.2,1.34,9.22,7.92,0.09,14.528
2019-07-15 00:00:18+00:00,139.5,-0.157,0.0,0.22,1.33,9.24,7.91,0.08,14.378
2019-07-15 01:00:18+00:00,134.9,-0.158,0.0,0.21,1.32,9.29,7.91,0.08,14.257
2019-07-15 02:00:18+00:00,131.3,-0.159,0.0,0.21,1.3,9.34,7.91,0.08,13.994000000000002
2019-07-15 03:00:18+00:00,130.3,-0.1639999999999999,0.0,0.2,1.3,9.4,7.91,0.08,13.724
2019-07-15 04:00:18+00:00,130.0,-0.165,0.0,0.19,1.34,9.51,7.92,0.08,13.405
2019-07-15 05:00:18+00:00,129.9,-0.177,0.0,0.19,1.42,9.57,7.92,0.08,13.202
2019-07-15 06:00:18+00:00,125.7,-0.173,0.0,0.17,1.42,9.65,7.92,0.08,12.972
2019-07-15 07:00:18+00:00,126.1,-0.173,0.0,0.16,1.42,9.71,7.93,0.08,12.868
2019-07-15 08:00:18+00:00,127.7,-0.166,0.0,0.16,1.41,9.68,7.99,0.08,12.86
2019-07-15 09:00:18+00:00,127.6,-0.1669999999999999,0.0,0.16,1.42,9.77,8.01,0.08,12.765
2019-07-15 10:00:18+00:00,130.1,-0.166,0.0,0.16,1.42,9.84,8.04,0.08,12.836
2019-07-15 11:00:18+00:00,132.3,-0.178,0.0,0.16,1.47,9.85,8.1,0.08,13.317
2019-07-15 12:00:18+00:00,136.6,-0.182,0.01,0.15,1.49,9.82,8.19,0.08,14.199000000000002
2019-07-15 13:00:18+00:00,142.9,-0.19,0.01,0.15,1.48,9.55,8.25,0.08,15.367
2019-07-15 14:00:18+00:00,145.0,-0.193,0.01,0.15,1.44,9.37,8.26,0.08,16.119
2019-07-15 15:00:18+00:00,145.9,-0.1939999999999999,0.01,0.16,1.39,9.21,8.24,0.08,16.359
2019-07-15 16:00:18+00:00,146.3,-0.192,0.01,0.16,1.35,9.19,8.23,0.08,16.428
2019-07-15 17:00:18+00:00,145.3,-0.186,0.01,0.17,1.32,9.05,8.15,0.08,16.03
2019-07-15 18:00:18+00:00,143.9,-0.16,0.01,0.18,1.3,9.04,8.06,0.08,15.65
2019-07-15 19:00:18+00:00,137.5,-0.16,0.01,0.19,1.3,9.07,7.97,0.08,15.316
2019-07-15 20:00:18+00:00,137.5,-0.153,0.0,0.19,1.32,9.06,7.94,0.08,15.106
2019-07-15 21:00:18+00:00,141.2,-0.147,0.0,0.2,1.34,9.25,7.95,0.08,14.449000000000002
2019-07-15 22:00:18+00:00,140.0,-0.147,0.0,0.21,1.39,9.32,7.93,0.08,14.179
2019-07-15 23:00:18+00:00,138.6,-0.143,0.0,0.21,1.41,9.4,7.93,0.08,13.885
2019-07-16 00:00:18+00:00,138.2,-0.144,0.0,0.21,1.44,9.44,7.93,0.08,13.702
2019-07-16 01:00:18+00:00,139.0,-0.143,0.0,0.2,1.43,9.44,7.93,0.08,13.57
2019-07-16 02:00:18+00:00,137.6,-0.143,0.0,0.2,1.44,9.49,7.94,0.08,13.435
2019-07-16 03:00:18+00:00,137.0,-0.149,0.0,0.2,1.43,9.55,7.94,0.08,13.271
2019-07-16 04:00:18+00:00,136.4,-0.147,0.0,0.21,1.45,9.6,7.94,0.08,13.128
2019-07-16 05:00:18+00:00,136.1,-0.145,0.0,0.2,1.45,9.68,7.95,0.08,12.951
2019-07-16 06:00:18+00:00,135.7,-0.147,0.0,0.18,1.45,9.79,8.0,0.08,12.851
2019-07-16 07:00:18+00:00,135.5,-0.15,0.0,0.17,1.45,9.97,8.07,0.08,12.843
2019-07-16 08:00:18+00:00,136.5,-0.157,0.01,0.16,1.47,10.04,8.13,0.08,13.142
2019-07-16 09:00:18+00:00,138.2,-0.154,0.01,0.16,1.49,10.09,8.19,0.08,13.582
2019-07-16 10:00:18+00:00,140.3,-0.158,0.01,0.17,1.5,9.85,8.19,0.08,14.295
2019-07-16 11:00:18+00:00,143.7,-0.156,0.01,0.16,1.44,9.71,8.24,0.08,15.268
2019-07-16 12:00:18+00:00,148.5,-0.1669999999999999,0.01,0.17,1.35,9.58,8.33,0.08,16.2
2019-07-16 13:00:18+00:00,149.5,-0.1689999999999999,0.01,0.16,1.3,9.31,8.3,0.08,17.127
2019-07-16 14:00:18+00:00,152.5,-0.176,0.01,0.16,1.32,9.16,8.29,0.08,17.772000000000002
2019-07-16 15:00:18+00:00,153.7,-0.182,0.01,0.17,1.26,9.17,8.31,0.08,18.073
2019-07-16 16:00:18+00:00,154.2,-0.175,0.01,0.19,1.2,9.0,8.26,0.08,18.05
2019-07-16 17:00:18+00:00,154.1,-0.178,0.01,0.21,1.2,8.87,8.18,0.08,17.775
2019-07-16 18:00:18+00:00,154.1,-0.177,0.01,0.24,1.21,8.81,8.1,0.09,17.451
2019-07-16 19:00:18+00:00,152.2,-0.1639999999999999,0.01,0.25,1.18,8.81,8.02,0.09,16.968
2019-07-16 20:00:18+00:00,151.2,-0.161,0.01,0.26,1.24,8.8,7.96,0.09,16.546
2019-07-16 21:00:18+00:00,150.0,-0.16,0.01,0.27,1.24,8.94,7.92,0.09,16.102999999999998
2019-07-16 22:00:18+00:00,150.0,-0.153,0.01,0.27,1.24,9.02,7.9,0.09,15.704
2019-07-16 23:00:18+00:00,148.0,-0.151,0.01,0.27,1.28,9.08,7.9,0.09,15.359000000000002
2019-07-17 00:00:18+00:00,146.7,-0.155,0.01,0.26,1.31,9.19,7.9,0.09,15.005
2019-07-17 01:00:18+00:00,146.1,-0.145,0.01,0.26,1.33,9.24,7.89,0.09,14.735
2019-07-17 02:00:18+00:00,144.2,-0.152,0.01,0.25,1.35,9.3,7.89,0.09,14.492
2019-07-17 03:00:18+00:00,142.1,-0.148,0.0,0.24,1.32,9.37,7.89,0.08,14.201
2019-07-17 04:00:18+00:00,141.0,-0.148,0.0,0.23,1.29,9.46,7.9,0.08,13.867
2019-07-17 05:00:18+00:00,140.5,-0.15,0.0,0.21,1.31,9.58,7.92,0.09,13.597
2019-07-17 06:00:18+00:00,139.8,-0.153,0.0,0.2,1.35,9.77,7.98,0.09,13.473
2019-07-17 07:00:18+00:00,138.0,-0.156,0.01,0.18,1.35,9.91,8.06,0.08,13.51
2019-07-17 08:00:18+00:00,137.5,-0.16,0.01,0.17,1.33,9.98,8.14,0.08,13.775
2019-07-17 09:00:18+00:00,139.9,-0.179,0.01,0.17,1.35,10.0,8.22,0.08,14.268
2019-07-17 10:00:18+00:00,141.8,-0.179,0.01,0.17,1.34,9.83,8.26,0.08,15.043
2019-07-17 11:00:18+00:00,147.0,-0.195,0.01,0.16,1.35,9.66,8.31,0.08,16.085
2019-07-17 12:00:18+00:00,150.1,-0.201,0.01,0.17,1.38,9.44,8.34,0.08,17.197
2019-07-17 13:00:18+00:00,152.9,-0.1969999999999999,0.01,0.17,1.27,9.3,8.38,0.08,17.871
2019-07-17 14:00:18+00:00,155.0,-0.205,0.01,0.18,1.22,9.05,8.35,0.08,18.382
2019-07-17 15:00:18+00:00,155.4,-0.207,0.01,0.18,1.22,9.06,8.34,0.08,18.447
2019-07-17 16:00:18+00:00,155.3,-0.207,0.01,0.2,1.17,8.89,8.27,0.08,18.401
2019-07-17 17:00:18+00:00,154.6,-0.204,0.01,0.22,1.16,8.8,8.2,0.08,18.058
2019-07-17 18:00:18+00:00,154.3,-0.1969999999999999,0.01,0.24,1.17,8.76,8.12,0.08,17.779
2019-07-17 19:00:18+00:00,153.4,-0.178,0.01,0.26,1.17,8.67,8.01,0.08,17.392
2019-07-17 20:00:18+00:00,151.8,-0.17,0.01,0.29,1.19,8.69,7.95,0.08,16.989
2019-07-17 21:00:18+00:00,143.4,-0.1639999999999999,0.01,0.32,1.2,8.76,7.93,0.08,16.635
2019-07-17 22:00:18+00:00,137.1,-0.166,0.01,0.33,1.24,8.79,7.89,0.08,16.322
2019-07-17 23:00:18+00:00,137.8,-0.161,0.01,0.31,1.23,8.91,7.89,0.08,15.91
2019-07-18 00:00:18+00:00,139.0,-0.166,0.01,0.3,1.28,8.96,7.89,0.08,15.611
2019-07-18 01:00:18+00:00,142.5,-0.1669999999999999,0.01,0.27,1.29,9.05,7.91,0.08,15.302
2019-07-18 02:00:18+00:00,140.8,-0.166,0.01,0.26,1.36,9.13,7.9,0.08,14.998
2019-07-18 03:00:18+00:00,142.4,-0.166,0.01,0.24,1.33,9.18,7.91,0.08,14.732
2019-07-18 04:00:18+00:00,139.7,-0.168,0.0,0.22,1.35,9.28,7.92,0.08,14.428
2019-07-18 05:00:18+00:00,139.8,-0.166,0.0,0.22,1.35,9.38,7.93,0.08,14.135
2019-07-18 06:00:18+00:00,138.3,-0.165,0.0,0.2,1.38,9.52,7.96,0.08,13.94
2019-07-18 07:00:18+00:00,137.7,-0.153,0.0,0.2,1.36,9.54,7.98,0.08,13.704
2019-07-18 08:00:18+00:00,134.0,-0.148,0.0,0.2,1.36,9.54,7.96,0.08,13.683
2019-07-18 09:00:18+00:00,131.7,-0.148,0.01,0.19,1.3,9.72,8.04,0.08,13.88
2019-07-18 10:00:18+00:00,132.6,-0.157,0.01,0.19,1.37,9.79,8.14,0.08,14.103
2019-07-18 11:00:18+00:00,136.7,-0.166,0.01,0.17,1.36,9.79,8.25,0.08,14.965
2019-07-18 12:00:18+00:00,140.7,-0.177,0.01,0.17,1.33,9.65,8.31,0.08,15.948
2019-07-18 13:00:18+00:00,143.2,-0.176,0.01,0.17,1.33,9.45,8.34,0.08,16.846
2019-07-18 14:00:18+00:00,144.0,-0.178,0.01,0.18,1.29,9.2,8.28,0.08,16.921
2019-07-18 15:00:18+00:00,143.9,-0.183,0.01,0.17,1.26,9.2,8.28,0.08,17.079
2019-07-18 16:00:18+00:00,145.7,-0.179,0.01,0.18,1.23,9.1,8.24,0.08,16.95
2019-07-18 17:00:18+00:00,144.5,-0.171,0.01,0.2,1.22,9.04,8.14,0.08,16.613
2019-07-18 18:00:18+00:00,143.7,-0.1669999999999999,0.01,0.21,1.24,9.03,8.09,0.08,16.329
2019-07-18 19:00:18+00:00,143.5,-0.165,0.01,0.22,1.25,8.99,8.02,0.08,16.107
2019-07-18 20:00:18+00:00,143.3,-0.154,0.01,0.24,1.25,8.98,7.95,0.08,15.743
2019-07-18 21:00:18+00:00,142.5,-0.15,0.01,0.24,1.31,9.01,7.9,0.08,15.412
2019-07-18 22:00:18+00:00,142.1,-0.142,0.01,0.24,1.26,9.08,7.89,0.08,15.102
2019-07-18 23:00:18+00:00,141.2,-0.134,0.01,0.24,1.25,9.18,7.89,0.08,14.769
2019-07-19 00:00:18+00:00,140.4,-0.139,0.0,0.24,1.31,9.19,7.87,0.08,14.537
2019-07-19 01:00:18+00:00,138.3,-0.132,0.0,0.24,1.29,9.27,7.87,0.08,14.261
2019-07-19 02:00:18+00:00,138.2,-0.132,0.0,0.22,1.29,9.38,7.88,0.08,13.952
2019-07-19 03:00:18+00:00,137.1,-0.133,0.0,0.22,1.3,9.45,7.87,0.08,13.693
2019-07-19 04:00:18+00:00,135.7,-0.131,0.0,0.21,1.29,9.53,7.88,0.08,13.419
2019-07-19 05:00:18+00:00,135.8,-0.128,0.0,0.2,1.3,9.65,7.9,0.08,13.249
2019-07-19 06:00:18+00:00,134.6,-0.132,0.0,0.18,1.33,9.83,7.97,0.08,13.167
2019-07-19 07:00:18+00:00,135.1,-0.134,0.0,0.17,1.35,9.95,8.05,0.08,13.262
2019-07-19 08:00:18+00:00,135.9,-0.138,0.01,0.16,1.34,10.13,8.15,0.08,13.533
2019-07-19 09:00:18+00:00,136.1,-0.145,0.01,0.16,1.31,10.06,8.23,0.08,14.088
2019-07-19 10:00:18+00:00,140.6,-0.147,0.01,0.16,1.35,9.76,8.26,0.08,14.906
2019-07-19 11:00:18+00:00,142.2,-0.154,0.01,0.16,1.32,9.68,8.32,0.08,15.809
2019-07-19 12:00:18+00:00,145.5,-0.149,0.01,0.17,1.28,9.5,8.34,0.08,16.581
2019-07-19 13:00:18+00:00,148.0,-0.154,0.01,0.17,1.22,9.2,8.31,0.08,17.259
2019-07-19 14:00:18+00:00,148.8,-0.151,0.01,0.17,1.21,9.26,8.32,0.08,17.374000000000002
2019-07-19 15:00:18+00:00,149.6,-0.156,0.01,0.16,1.2,9.11,8.31,0.08,17.694000000000003
2019-07-19 16:00:18+00:00,149.1,-0.156,0.01,0.18,1.13,9.08,8.29,0.08,17.581
2019-07-19 17:00:18+00:00,148.7,-0.155,0.01,0.19,1.16,8.97,8.18,0.08,17.243
2019-07-19 18:00:18+00:00,147.3,-0.152,0.01,0.2,1.18,8.91,8.11,0.08,17.057000000000002
2019-07-19 19:00:18+00:00,148.9,-0.15,0.01,0.22,1.16,8.82,8.0,0.08,16.776
2019-07-19 20:00:18+00:00,148.1,-0.138,0.01,0.23,1.21,8.75,7.9,0.08,16.531
2019-07-19 21:00:18+00:00,147.7,-0.133,0.01,0.24,1.22,8.82,7.86,0.08,16.223
2019-07-19 22:00:18+00:00,148.0,-0.131,0.0,0.24,1.26,8.84,7.83,0.08,15.966
2019-07-19 23:00:18+00:00,146.8,-0.126,0.0,0.24,1.28,8.91,7.83,0.08,15.688
2019-07-20 00:00:18+00:00,147.2,-0.123,0.0,0.25,1.27,9.03,7.85,0.09,15.332
2019-07-20 01:00:18+00:00,146.4,-0.124,0.0,0.24,1.3,9.06,7.85,0.09,15.097
2019-07-20 02:00:18+00:00,145.5,-0.127,0.0,0.23,1.31,9.12,7.83,0.09,14.868
2019-07-20 03:00:18+00:00,143.7,-0.12,0.0,0.22,1.31,9.19,7.84,0.09,14.597
2019-07-20 04:00:18+00:00,143.5,-0.12,0.0,0.22,1.3,9.28,7.85,0.09,14.332
2019-07-20 05:00:18+00:00,142.0,-0.121,0.0,0.21,1.31,9.35,7.86,0.08,14.152
2019-07-20 06:00:18+00:00,140.8,-0.12,0.0,0.2,1.31,9.57,7.94,0.08,14.058
2019-07-20 07:00:18+00:00,142.5,-0.125,0.0,0.18,1.37,9.71,8.03,0.09,14.145
2019-07-20 08:00:18+00:00,142.2,-0.128,0.01,0.17,1.38,9.75,8.12,0.08,14.467
2019-07-20 09:00:18+00:00,143.6,-0.128,0.01,0.17,1.31,9.9,8.24,0.08,14.972
2019-07-20 10:00:18+00:00,147.0,-0.134,0.01,0.17,1.33,9.92,8.36,0.08,15.737
2019-07-20 11:00:18+00:00,151.3,-0.138,0.01,0.17,1.3,9.42,8.37,0.08,16.827
2019-07-20 12:00:18+00:00,152.5,-0.139,0.01,0.17,1.25,9.19,8.39,0.08,17.676
2019-07-20 13:00:18+00:00,153.1,-0.131,0.02,0.18,1.23,9.26,8.4,0.08,17.746
2019-07-20 14:00:18+00:00,153.0,-0.141,0.02,0.19,1.21,9.31,8.4,0.08,17.891
2019-07-20 15:00:18+00:00,154.0,-0.139,0.02,0.19,1.19,9.12,8.36,0.08,17.938
2019-07-20 16:00:18+00:00,155.8,-0.14,0.02,0.2,1.15,8.9,8.33,0.08,18.373
2019-07-20 17:00:18+00:00,155.6,-0.142,0.01,0.22,1.12,8.84,8.28,0.08,18.293
2019-07-20 18:00:18+00:00,155.0,-0.14,0.01,0.23,1.13,8.72,8.15,0.08,17.916
2019-07-20 19:00:18+00:00,153.9,-0.138,0.01,0.24,1.16,8.6,8.0,0.09,17.46
2019-07-20 20:00:18+00:00,152.4,-0.13,0.01,0.24,1.17,8.62,7.89,0.09,17.004
2019-07-20 21:00:18+00:00,152.0,-0.1169999999999999,0.01,0.25,1.21,8.65,7.84,0.09,16.680999999999997
2019-07-20 22:00:18+00:00,150.8,-0.113,0.0,0.24,1.24,8.72,7.82,0.09,16.253
2019-07-20 23:00:18+00:00,150.0,-0.103,0.0,0.23,1.26,8.8,7.82,0.09,15.966
2019-07-21 00:00:18+00:00,148.5,-0.107,0.0,0.23,1.32,8.84,7.81,0.09,15.686
2019-07-21 01:00:18+00:00,148.4,-0.106,0.0,0.22,1.31,8.9,7.81,0.09,15.475
2019-07-21 02:00:18+00:00,147.1,-0.1119999999999999,0.0,0.22,1.33,9.0,7.82,0.09,15.26
2019-07-21 03:00:18+00:00,147.8,-0.104,0.0,0.22,1.29,9.06,7.82,0.09,15.069
2019-07-21 04:00:18+00:00,145.7,-0.103,0.0,0.21,1.29,9.08,7.82,0.09,14.882
2019-07-21 05:00:18+00:00,144.4,-0.105,0.0,0.2,1.29,9.23,7.84,0.09,14.674
2019-07-21 06:00:18+00:00,143.9,-0.108,0.0,0.19,1.31,9.34,7.88,0.09,14.573
2019-07-21 07:00:18+00:00,143.5,-0.104,0.0,0.17,1.35,9.55,7.99,0.08,14.645
2019-07-21 08:00:18+00:00,144.0,-0.114,0.01,0.17,1.33,9.62,8.08,0.08,14.883
2019-07-21 09:00:18+00:00,145.1,-0.119,0.01,0.17,1.32,9.59,8.17,0.08,15.352
2019-07-21 10:00:18+00:00,145.6,-0.121,0.01,0.16,1.32,9.6,8.29,0.08,15.878
2019-07-21 11:00:18+00:00,150.2,-0.125,0.01,0.16,1.3,9.34,8.35,0.08,17.026
2019-07-21 12:00:18+00:00,154.0,-0.127,0.01,0.15,1.27,9.25,8.41,0.08,18.028
2019-07-21 13:00:18+00:00,157.9,-0.128,0.01,0.15,1.25,8.99,8.42,0.08,19.017
2019-07-21 14:00:18+00:00,157.1,-0.12,0.01,0.16,1.17,8.75,8.37,0.08,19.103
2019-07-21 15:00:18+00:00,156.1,-0.125,0.01,0.17,1.15,8.67,8.28,0.08,18.97
2019-07-21 16:00:18+00:00,156.7,-0.119,0.01,0.18,1.11,8.75,8.26,0.08,18.804
2019-07-21 17:00:18+00:00,155.8,-0.122,0.01,0.19,1.11,8.71,8.17,0.08,18.433
2019-07-21 18:00:18+00:00,154.4,-0.114,0.01,0.2,1.12,8.66,8.06,0.08,18.017
