"Median(Weight (g))","Mean(Weight (g))","Temperature[C]","DO[mg/L]","pH","Year","Month (number)","Week","Day of month","Hour","Sp_Conducibility[microS/cm]","DO_out_mg_L[target]","pH (out)","Conducibility[microS/cm]","DO_sat","DO_local","Sp_Conducibility[microS/cm] (out)","Taglia (g)","Biomassa (kg)","quanto_mangime(kg)"
239,244.70370370370372,15.394,13.7,7.84,2020,7,30,21,6,181.8,11.86,7.6,150.9,120.4,120.4,181.9,310.29,11432,0
239,244.70370370370372,15.545,13.65,7.83,2020,7,30,21,6,180.2,11.86,7.6,150.5,120.3,120.3,181.6,310.29,11432,0
239,244.70370370370372,15.466,13.69,7.84,2020,7,30,21,6,181.1,11.86,7.6,150.5,120.3,120.3,181.6,310.29,11432,0
239,244.70370370370372,15.394,13.7,7.84,2020,7,30,21,6,181.8,11.86,7.6,150.5,120.3,120.3,181.6,310.29,11432,0
239,244.70370370370372,15.545,13.65,7.83,2020,7,30,21,6,180.2,11.85,7.6,149.9,120,120,181.3,310.29,11432,0
239,244.70370370370372,15.466,13.69,7.84,2020,7,30,21,6,181.1,11.85,7.6,149.9,120,120,181.3,310.29,11432,0
239,244.70370370370372,15.394,13.7,7.84,2020,7,30,21,6,181.8,11.85,7.6,149.9,120,120,181.3,310.29,11432,0
250,250.12612612612608,15.323,13.83,7.85,2020,7,30,21,7,181.6,11.9,7.6,149.4,120.2,120.2,180.9,310.29,11432,0
250,250.12612612612608,15.268,13.86,7.87,2020,7,30,21,7,181.5,11.9,7.6,149.4,120.2,120.2,180.9,310.29,11432,0
250,250.12612612612608,15.234,13.9,7.91,2020,7,30,21,7,180.8,11.9,7.6,149.4,120.2,120.2,180.9,310.29,11432,0
250,250.12612612612608,15.323,13.83,7.85,2020,7,30,21,7,181.6,11.95,7.61,148.9,120.7,120.7,180.6,310.29,11432,0
250,250.12612612612608,15.268,13.86,7.87,2020,7,30,21,7,181.5,11.95,7.61,148.9,120.7,120.7,180.6,310.29,11432,0
250,250.12612612612608,15.234,13.9,7.91,2020,7,30,21,7,180.8,11.95,7.61,148.9,120.7,120.7,180.6,310.29,11432,0
250,250.12612612612608,15.323,13.83,7.85,2020,7,30,21,7,181.6,12.11,7.62,148.4,122.1,122.1,180.3,310.29,11432,0
250,250.12612612612608,15.268,13.86,7.87,2020,7,30,21,7,181.5,12.11,7.62,148.4,122.1,122.1,180.3,310.29,11432,0
250,250.12612612612608,15.234,13.9,7.91,2020,7,30,21,7,180.8,12.11,7.62,148.4,122.1,122.1,180.3,310.29,11432,0
243,250.70886075949366,15.227,14.05,7.95,2020,7,30,21,8,179.7,12.17,7.62,148.3,122.7,122.7,180.2,310.29,11432,0
243,250.70886075949366,15.238,14.06,7.99,2020,7,30,21,8,178.8,12.17,7.62,148.3,122.7,122.7,180.2,310.29,11432,0
243,250.70886075949366,15.271,14.04,8.04,2020,7,30,21,8,178.9,12.17,7.62,148.3,122.7,122.7,180.2,310.29,11432,0
243,250.70886075949366,15.227,14.05,7.95,2020,7,30,21,8,179.7,12.42,7.65,148.1,125.2,125.2,180,310.29,11432,0
243,250.70886075949366,15.238,14.06,7.99,2020,7,30,21,8,178.8,12.42,7.65,148.1,125.2,125.2,180,310.29,11432,0
243,250.70886075949366,15.271,14.04,8.04,2020,7,30,21,8,178.9,12.42,7.65,148.1,125.2,125.2,180,310.29,11432,0
243,250.70886075949366,15.227,14.05,7.95,2020,7,30,21,8,179.7,12.61,7.68,148.1,127.1,127.1,179.9,310.29,11432,0
243,250.70886075949366,15.238,14.06,7.99,2020,7,30,21,8,178.8,12.61,7.68,148.1,127.1,127.1,179.9,310.29,11432,0
243,250.70886075949366,15.271,14.04,8.04,2020,7,30,21,8,178.9,12.61,7.68,148.1,127.1,127.1,179.9,310.29,11432,0
299,298.4395604395606,15.339,14.22,8.08,2020,7,30,21,9,178.3,12.82,7.71,148.2,129.3,129.3,180,310.29,11432,0
299,298.4395604395606,15.414,14.2,8.14,2020,7,30,21,9,178.4,12.82,7.71,148.2,129.3,129.3,180,310.29,11432,0
299,298.4395604395606,15.512,14.27,8.17,2020,7,30,21,9,178.7,12.82,7.71,148.2,129.3,129.3,180,310.29,11432,0
299,298.4395604395606,15.339,14.22,8.08,2020,7,30,21,9,178.3,13.16,7.76,148.3,132.7,132.7,180,310.29,11432,0
299,298.4395604395606,15.414,14.2,8.14,2020,7,30,21,9,178.4,13.16,7.76,148.3,132.7,132.7,180,310.29,11432,0
299,298.4395604395606,15.512,14.27,8.17,2020,7,30,21,9,178.7,13.16,7.76,148.3,132.7,132.7,180,310.29,11432,0
299,298.4395604395606,15.339,14.22,8.08,2020,7,30,21,9,178.3,13.37,7.81,148.4,135.1,135.1,179.8,310.29,11432,0
299,298.4395604395606,15.414,14.2,8.14,2020,7,30,21,9,178.4,13.37,7.81,148.4,135.1,135.1,179.8,310.29,11432,0
299,298.4395604395606,15.512,14.27,8.17,2020,7,30,21,9,178.7,13.37,7.81,148.4,135.1,135.1,179.8,310.29,11432,0
282,291.51546391752584,15.614,14.25,8.21,2020,7,30,21,10,179.8,13.54,7.87,148.3,137.1,137.1,179.3,310.29,11432,0
282,291.51546391752584,15.757,14.27,8.26,2020,7,30,21,10,179.3,13.54,7.87,148.3,137.1,137.1,179.3,310.29,11432,0
282,291.51546391752584,15.931,14.2,8.28,2020,7,30,21,10,178.3,13.54,7.87,148.3,137.1,137.1,179.3,310.29,11432,0
282,291.51546391752584,15.614,14.25,8.21,2020,7,30,21,10,179.8,13.63,7.91,148.3,138.3,138.3,178.8,310.29,11432,0
282,291.51546391752584,15.757,14.27,8.26,2020,7,30,21,10,179.3,13.63,7.91,148.3,138.3,138.3,178.8,310.29,11432,0
282,291.51546391752584,15.931,14.2,8.28,2020,7,30,21,10,178.3,13.63,7.91,148.3,138.3,138.3,178.8,310.29,11432,0
282,291.51546391752584,15.614,14.25,8.21,2020,7,30,21,10,179.8,13.78,7.97,148.6,140.2,140.2,178.6,310.29,11432,0
282,291.51546391752584,15.757,14.27,8.26,2020,7,30,21,10,179.3,13.78,7.97,148.6,140.2,140.2,178.6,310.29,11432,0
282,291.51546391752584,15.931,14.2,8.28,2020,7,30,21,10,178.3,13.78,7.97,148.6,140.2,140.2,178.6,310.29,11432,0
277,292.1180555555556,16.146,14.06,8.32,2020,7,30,21,11,177.8,13.78,8.01,149,140.7,140.7,178.4,310.29,11432,0
277,292.1180555555556,16.372,13.96,8.34,2020,7,30,21,11,177.5,13.78,8.01,149,140.7,140.7,178.4,310.29,11432,0
277,292.1180555555556,16.605,13.99,8.37,2020,7,30,21,11,177.4,13.78,8.01,149,140.7,140.7,178.4,310.29,11432,0
277,292.1180555555556,16.146,14.06,8.32,2020,7,30,21,11,177.8,13.95,8.08,149.4,143,143,178.3,310.29,11432,0
277,292.1180555555556,16.372,13.96,8.34,2020,7,30,21,11,177.5,13.95,8.08,149.4,143,143,178.3,310.29,11432,0
277,292.1180555555556,16.605,13.99,8.37,2020,7,30,21,11,177.4,13.95,8.08,149.4,143,143,178.3,310.29,11432,0
277,292.1180555555556,16.146,14.06,8.32,2020,7,30,21,11,177.8,13.92,8.12,150.4,143.3,143.3,178.5,310.29,11432,0
277,292.1180555555556,16.372,13.96,8.34,2020,7,30,21,11,177.5,13.92,8.12,150.4,143.3,143.3,178.5,310.29,11432,0
277,292.1180555555556,16.605,13.99,8.37,2020,7,30,21,11,177.4,13.92,8.12,150.4,143.3,143.3,178.5,310.29,11432,0
180,184.2,15.793,13.38,7.86,2020,7,30,22,0,176.7,11.52,7.62,147.6,117.6,117.6,176.9,310.29,11390,0
180,184.2,15.707,13.33,7.87,2020,7,30,22,0,176.9,11.52,7.62,147.6,117.6,117.6,176.9,310.29,11390,0
180,184.2,15.63,13.27,7.87,2020,7,30,22,0,176.9,11.52,7.62,147.6,117.6,117.6,176.9,310.29,11390,0
180,184.2,15.793,13.38,7.86,2020,7,30,22,0,176.7,11.62,7.62,147.7,118.4,118.4,177.4,310.29,11390,0
180,184.2,15.707,13.33,7.87,2020,7,30,22,0,176.9,11.62,7.62,147.7,118.4,118.4,177.4,310.29,11390,0
180,184.2,15.63,13.27,7.87,2020,7,30,22,0,176.9,11.62,7.62,147.7,118.4,118.4,177.4,310.29,11390,0
180,184.2,15.793,13.38,7.86,2020,7,30,22,0,176.7,11.61,7.61,147.5,118,118,177.6,310.29,11390,0
180,184.2,15.707,13.33,7.87,2020,7,30,22,0,176.9,11.61,7.61,147.5,118,118,177.6,310.29,11390,0
180,184.2,15.63,13.27,7.87,2020,7,30,22,0,176.9,11.61,7.61,147.5,118,118,177.6,310.29,11390,0
197.5,198.17857142857142,15.547,13.25,7.86,2020,7,30,22,1,176.8,11.6,7.61,147.1,117.7,117.7,177.5,310.29,11390,0
197.5,198.17857142857142,15.478,13.29,7.86,2020,7,30,22,1,176.6,11.6,7.61,147.1,117.7,117.7,177.5,310.29,11390,0
197.5,198.17857142857142,15.411,13.24,7.85,2020,7,30,22,1,176.6,11.6,7.61,147.1,117.7,117.7,177.5,310.29,11390,0
197.5,198.17857142857142,15.547,13.25,7.86,2020,7,30,22,1,176.8,11.57,7.6,146.8,117.2,117.2,177.4,310.29,11390,0
197.5,198.17857142857142,15.478,13.29,7.86,2020,7,30,22,1,176.6,11.57,7.6,146.8,117.2,117.2,177.4,310.29,11390,0
197.5,198.17857142857142,15.411,13.24,7.85,2020,7,30,22,1,176.6,11.57,7.6,146.8,117.2,117.2,177.4,310.29,11390,0
197.5,198.17857142857142,15.547,13.25,7.86,2020,7,30,22,1,176.8,11.75,7.61,146.7,118.8,118.8,177.6,310.29,11390,0
197.5,198.17857142857142,15.478,13.29,7.86,2020,7,30,22,1,176.6,11.75,7.61,146.7,118.8,118.8,177.6,310.29,11390,0
197.5,198.17857142857142,15.411,13.24,7.85,2020,7,30,22,1,176.6,11.75,7.61,146.7,118.8,118.8,177.6,310.29,11390,0
208.5,229.66666666666666,15.35,13.28,7.85,2020,7,30,22,2,176.5,11.7,7.61,146.5,118.1,118.1,177.7,310.29,11390,0
208.5,229.66666666666666,15.281,13.28,7.86,2020,7,30,22,2,176.7,11.7,7.61,146.5,118.1,118.1,177.7,310.29,11390,0
208.5,229.66666666666666,15.209,13.28,7.86,2020,7,30,22,2,177.1,11.7,7.61,146.5,118.1,118.1,177.7,310.29,11390,0
208.5,229.66666666666666,15.35,13.28,7.85,2020,7,30,22,2,176.5,11.75,7.61,146.4,118.4,118.4,177.9,310.29,11390,0
208.5,229.66666666666666,15.281,13.28,7.86,2020,7,30,22,2,176.7,11.75,7.61,146.4,118.4,118.4,177.9,310.29,11390,0
208.5,229.66666666666666,15.209,13.28,7.86,2020,7,30,22,2,177.1,11.75,7.61,146.4,118.4,118.4,177.9,310.29,11390,0
208.5,229.66666666666666,15.35,13.28,7.85,2020,7,30,22,2,176.5,11.72,7.6,146.1,117.9,117.9,177.9,310.29,11390,0
208.5,229.66666666666666,15.281,13.28,7.86,2020,7,30,22,2,176.7,11.72,7.6,146.1,117.9,117.9,177.9,310.29,11390,0
208.5,229.66666666666666,15.209,13.28,7.86,2020,7,30,22,2,177.1,11.72,7.6,146.1,117.9,117.9,177.9,310.29,11390,0
245,238.10344827586212,15.138,13.3,7.85,2020,7,30,22,3,177.2,11.67,7.6,145.7,117.2,117.2,177.8,310.29,11390,0
245,238.10344827586212,15.064,13.31,7.85,2020,7,30,22,3,177.4,11.67,7.6,145.7,117.2,117.2,177.8,310.29,11390,0
245,238.10344827586212,14.986,13.37,7.86,2020,7,30,22,3,177.3,11.67,7.6,145.7,117.2,117.2,177.8,310.29,11390,0
245,238.10344827586212,15.138,13.3,7.85,2020,7,30,22,3,177.2,11.69,7.6,145.4,117.2,117.2,177.7,310.29,11390,0
245,238.10344827586212,15.064,13.31,7.85,2020,7,30,22,3,177.4,11.69,7.6,145.4,117.2,117.2,177.7,310.29,11390,0
245,238.10344827586212,14.986,13.37,7.86,2020,7,30,22,3,177.3,11.69,7.6,145.4,117.2,117.2,177.7,310.29,11390,0
245,238.10344827586212,15.138,13.3,7.85,2020,7,30,22,3,177.2,11.74,7.6,145.1,117.5,117.5,177.6,310.29,11390,0
245,238.10344827586212,15.064,13.31,7.85,2020,7,30,22,3,177.4,11.74,7.6,145.1,117.5,117.5,177.6,310.29,11390,0
245,238.10344827586212,14.986,13.37,7.86,2020,7,30,22,3,177.3,11.74,7.6,145.1,117.5,117.5,177.6,310.29,11390,0
186,199.44827586206895,14.912,13.37,7.86,2020,7,30,22,4,177.3,11.79,7.6,144.8,117.8,117.8,177.6,310.29,11390,0
186,199.44827586206895,14.84,13.43,7.86,2020,7,30,22,4,177.3,11.79,7.6,144.8,117.8,117.8,177.6,310.29,11390,0
186,199.44827586206895,14.764,13.37,7.85,2020,7,30,22,4,177.2,11.79,7.6,144.8,117.8,117.8,177.6,310.29,11390,0
186,199.44827586206895,14.912,13.37,7.86,2020,7,30,22,4,177.3,11.71,7.59,144.7,116.9,116.9,177.7,310.29,11390,0
186,199.44827586206895,14.84,13.43,7.86,2020,7,30,22,4,177.3,11.71,7.59,144.7,116.9,116.9,177.7,310.29,11390,0
186,199.44827586206895,14.764,13.37,7.85,2020,7,30,22,4,177.2,11.71,7.59,144.7,116.9,116.9,177.7,310.29,11390,0
186,199.44827586206895,14.912,13.37,7.86,2020,7,30,22,4,177.3,11.81,7.6,144.7,117.7,117.7,178.1,310.29,11390,0
186,199.44827586206895,14.84,13.43,7.86,2020,7,30,22,4,177.3,11.81,7.6,144.7,117.7,117.7,178.1,310.29,11390,0
186,199.44827586206895,14.764,13.37,7.85,2020,7,30,22,4,177.2,11.81,7.6,144.7,117.7,117.7,178.1,310.29,11390,0
233,223.96296296296293,14.688,13.42,7.85,2020,7,30,22,5,177.2,11.81,7.6,144.6,117.5,117.5,178.2,310.29,11390,0
233,223.96296296296293,14.611,13.4,7.85,2020,7,30,22,5,177,11.81,7.6,144.6,117.5,117.5,178.2,310.29,11390,0
233,223.96296296296293,14.531,13.43,7.86,2020,7,30,22,5,177,11.81,7.6,144.6,117.5,117.5,178.2,310.29,11390,0
233,223.96296296296293,14.688,13.42,7.85,2020,7,30,22,5,177.2,11.85,7.6,144.4,117.7,117.7,178.3,310.29,11390,0
233,223.96296296296293,14.611,13.4,7.85,2020,7,30,22,5,177,11.85,7.6,144.4,117.7,117.7,178.3,310.29,11390,0
233,223.96296296296293,14.531,13.43,7.86,2020,7,30,22,5,177,11.85,7.6,144.4,117.7,117.7,178.3,310.29,11390,0
233,223.96296296296293,14.688,13.42,7.85,2020,7,30,22,5,177.2,11.9,7.6,144.2,118,118,178.3,310.29,11390,0
233,223.96296296296293,14.611,13.4,7.85,2020,7,30,22,5,177,11.9,7.6,144.2,118,118,178.3,310.29,11390,0
233,223.96296296296293,14.531,13.43,7.86,2020,7,30,22,5,177,11.9,7.6,144.2,118,118,178.3,310.29,11390,0
242,224.52941176470586,14.45,13.46,7.85,2020,7,30,22,6,177,11.93,7.6,143.9,118.1,118.1,178.3,310.29,11390,0
242,224.52941176470586,14.374,13.47,7.85,2020,7,30,22,6,177,11.93,7.6,143.9,118.1,118.1,178.3,310.29,11390,0
242,224.52941176470586,14.292,13.61,7.87,2020,7,30,22,6,177.2,11.93,7.6,143.9,118.1,118.1,178.3,310.29,11390,0
242,224.52941176470586,14.45,13.46,7.85,2020,7,30,22,6,177,11.85,7.59,143.7,117.2,117.2,178.3,310.29,11390,0
242,224.52941176470586,14.374,13.47,7.85,2020,7,30,22,6,177,11.85,7.59,143.7,117.2,117.2,178.3,310.29,11390,0
242,224.52941176470586,14.292,13.61,7.87,2020,7,30,22,6,177.2,11.85,7.59,143.7,117.2,117.2,178.3,310.29,11390,0
242,224.52941176470586,14.45,13.46,7.85,2020,7,30,22,6,177,11.91,7.6,143.3,117.6,117.6,178.1,310.29,11390,0
242,224.52941176470586,14.374,13.47,7.85,2020,7,30,22,6,177,11.91,7.6,143.3,117.6,117.6,178.1,310.29,11390,0
242,224.52941176470586,14.292,13.61,7.87,2020,7,30,22,6,177.2,11.91,7.6,143.3,117.6,117.6,178.1,310.29,11390,0
213.5,218.5480769230769,14.224,13.58,7.88,2020,7,30,22,7,177.3,11.94,7.61,143,117.7,117.7,178,310.29,11390,0
213.5,218.5480769230769,14.179,13.7,7.9,2020,7,30,22,7,177.2,11.94,7.61,143,117.7,117.7,178,310.29,11390,0
213.5,218.5480769230769,14.155,13.81,7.93,2020,7,30,22,7,177.1,11.94,7.61,143,117.7,117.7,178,310.29,11390,0
213.5,218.5480769230769,14.224,13.58,7.88,2020,7,30,22,7,177.3,12.04,7.62,142.7,118.5,118.5,177.9,310.29,11390,0
213.5,218.5480769230769,14.179,13.7,7.9,2020,7,30,22,7,177.2,12.04,7.62,142.7,118.5,118.5,177.9,310.29,11390,0
213.5,218.5480769230769,14.155,13.81,7.93,2020,7,30,22,7,177.1,12.04,7.62,142.7,118.5,118.5,177.9,310.29,11390,0
213.5,218.5480769230769,14.224,13.58,7.88,2020,7,30,22,7,177.3,12.09,7.63,142.5,119,119,177.8,310.29,11390,0
213.5,218.5480769230769,14.179,13.7,7.9,2020,7,30,22,7,177.2,12.09,7.63,142.5,119,119,177.8,310.29,11390,0
213.5,218.5480769230769,14.155,13.81,7.93,2020,7,30,22,7,177.1,12.09,7.63,142.5,119,119,177.8,310.29,11390,0
232,231.85964912280704,14.127,13.85,7.97,2020,7,30,22,8,176.9,12.24,7.65,142.3,120.3,120.3,177.7,310.29,11390,0
232,231.85964912280704,14.111,13.91,7.99,2020,7,30,22,8,176.6,12.24,7.65,142.3,120.3,120.3,177.7,310.29,11390,0
232,231.85964912280704,14.107,13.99,8.02,2020,7,30,22,8,176.4,12.24,7.65,142.3,120.3,120.3,177.7,310.29,11390,0
232,231.85964912280704,14.127,13.85,7.97,2020,7,30,22,8,176.9,12.39,7.67,142.1,121.7,121.7,177.7,310.29,11390,0
232,231.85964912280704,14.111,13.91,7.99,2020,7,30,22,8,176.6,12.39,7.67,142.1,121.7,121.7,177.7,310.29,11390,0
232,231.85964912280704,14.107,13.99,8.02,2020,7,30,22,8,176.4,12.39,7.67,142.1,121.7,121.7,177.7,310.29,11390,0
232,231.85964912280704,14.127,13.85,7.97,2020,7,30,22,8,176.9,12.66,7.7,142,124.3,124.3,177.6,310.29,11390,0
232,231.85964912280704,14.111,13.91,7.99,2020,7,30,22,8,176.6,12.66,7.7,142,124.3,124.3,177.6,310.29,11390,0
232,231.85964912280704,14.107,13.99,8.02,2020,7,30,22,8,176.4,12.66,7.7,142,124.3,124.3,177.6,310.29,11390,0
252.5,264.38000000000005,14.136,14,8.05,2020,7,30,22,9,176.1,12.79,7.73,142,125.6,125.6,177.5,310.29,11390,0
252.5,264.38000000000005,14.208,14.15,8.1,2020,7,30,22,9,175.9,12.79,7.73,142,125.6,125.6,177.5,310.29,11390,0
252.5,264.38000000000005,14.342,14.15,8.15,2020,7,30,22,9,175.7,12.79,7.73,142,125.6,125.6,177.5,310.29,11390,0
252.5,264.38000000000005,14.136,14,8.05,2020,7,30,22,9,176.1,13.03,7.78,142,128.1,128.1,177.4,310.29,11390,0
252.5,264.38000000000005,14.208,14.15,8.1,2020,7,30,22,9,175.9,13.03,7.78,142,128.1,128.1,177.4,310.29,11390,0
252.5,264.38000000000005,14.342,14.15,8.15,2020,7,30,22,9,175.7,13.03,7.78,142,128.1,128.1,177.4,310.29,11390,0
252.5,264.38000000000005,14.136,14,8.05,2020,7,30,22,9,176.1,13.27,7.82,142.2,130.6,130.6,177.2,310.29,11390,0
252.5,264.38000000000005,14.208,14.15,8.1,2020,7,30,22,9,175.9,13.27,7.82,142.2,130.6,130.6,177.2,310.29,11390,0
252.5,264.38000000000005,14.342,14.15,8.15,2020,7,30,22,9,175.7,13.27,7.82,142.2,130.6,130.6,177.2,310.29,11390,0
279,280.9382716049385,14.494,14.25,8.19,2020,7,30,22,10,175.5,13.3,7.85,142.4,131.3,131.3,177,310.29,11390,0
279,280.9382716049385,14.683,14.29,8.23,2020,7,30,22,10,175.3,13.3,7.85,142.4,131.3,131.3,177,310.29,11390,0
279,280.9382716049385,14.85,14.22,8.24,2020,7,30,22,10,175,13.3,7.85,142.4,131.3,131.3,177,310.29,11390,0
279,280.9382716049385,14.494,14.25,8.19,2020,7,30,22,10,175.5,13.38,7.89,142.7,132.4,132.4,176.9,310.29,11390,0
279,280.9382716049385,14.683,14.29,8.23,2020,7,30,22,10,175.3,13.38,7.89,142.7,132.4,132.4,176.9,310.29,11390,0
279,280.9382716049385,14.85,14.22,8.24,2020,7,30,22,10,175,13.38,7.89,142.7,132.4,132.4,176.9,310.29,11390,0
279,280.9382716049385,14.494,14.25,8.19,2020,7,30,22,10,175.5,13.54,7.93,142.8,134.2,134.2,176.7,310.29,11390,0
279,280.9382716049385,14.683,14.29,8.23,2020,7,30,22,10,175.3,13.54,7.93,142.8,134.2,134.2,176.7,310.29,11390,0
279,280.9382716049385,14.85,14.22,8.24,2020,7,30,22,10,175,13.54,7.93,142.8,134.2,134.2,176.7,310.29,11390,0
275.5,284.1666666666667,15.076,14.22,8.27,2020,7,30,22,11,174.7,13.52,7.97,143.1,134.5,134.5,176.5,310.29,11390,0
275.5,284.1666666666667,15.271,14.27,8.3,2020,7,30,22,11,174.9,13.52,7.97,143.1,134.5,134.5,176.5,310.29,11390,0
275.5,284.1666666666667,15.533,14.1,8.31,2020,7,30,22,11,174.8,13.52,7.97,143.1,134.5,134.5,176.5,310.29,11390,0
275.5,284.1666666666667,15.076,14.22,8.27,2020,7,30,22,11,174.7,13.67,8.02,143.5,136.4,136.4,176.3,310.29,11390,0
275.5,284.1666666666667,15.271,14.27,8.3,2020,7,30,22,11,174.9,13.67,8.02,143.5,136.4,136.4,176.3,310.29,11390,0
275.5,284.1666666666667,15.533,14.1,8.31,2020,7,30,22,11,174.8,13.67,8.02,143.5,136.4,136.4,176.3,310.29,11390,0
275.5,284.1666666666667,15.076,14.22,8.27,2020,7,30,22,11,174.7,13.87,8.1,144.2,139.1,139.1,176.1,310.29,11390,0
275.5,284.1666666666667,15.271,14.27,8.3,2020,7,30,22,11,174.9,13.87,8.1,144.2,139.1,139.1,176.1,310.29,11390,0
275.5,284.1666666666667,15.533,14.1,8.31,2020,7,30,22,11,174.8,13.87,8.1,144.2,139.1,139.1,176.1,310.29,11390,0
231,245.95698924731184,16.163,13.12,7.86,2020,7,30,23,0,170.6,11.31,7.61,140.8,116.1,116.1,167.8,310.29,11390,0
231,245.95698924731184,16.129,13.04,7.86,2020,7,30,23,0,170.7,11.31,7.61,140.8,116.1,116.1,167.8,310.29,11390,0
231,245.95698924731184,16.091,13.07,7.86,2020,7,30,23,0,171.1,11.31,7.61,140.8,116.1,116.1,167.8,310.29,11390,0
231,245.95698924731184,16.163,13.12,7.86,2020,7,30,23,0,170.6,11.3,7.6,139.7,116,116,166.4,310.29,11390,0
231,245.95698924731184,16.129,13.04,7.86,2020,7,30,23,0,170.7,11.3,7.6,139.7,116,116,166.4,310.29,11390,0
231,245.95698924731184,16.091,13.07,7.86,2020,7,30,23,0,171.1,11.3,7.6,139.7,116,116,166.4,310.29,11390,0
231,245.95698924731184,16.163,13.12,7.86,2020,7,30,23,0,170.6,11.36,7.61,140.1,116.4,116.4,167.1,310.29,11390,0
231,245.95698924731184,16.129,13.04,7.86,2020,7,30,23,0,170.7,11.36,7.61,140.1,116.4,116.4,167.1,310.29,11390,0
231,245.95698924731184,16.091,13.07,7.86,2020,7,30,23,0,171.1,11.36,7.61,140.1,116.4,116.4,167.1,310.29,11390,0
241,252.38461538461547,16.041,13.12,7.87,2020,7,30,23,1,171.8,11.45,7.62,140.9,117.2,117.2,168.4,310.29,11390,0
241,252.38461538461547,15.98,13.17,7.87,2020,7,30,23,1,172.5,11.45,7.62,140.9,117.2,117.2,168.4,310.29,11390,0
241,252.38461538461547,15.917,13.18,7.88,2020,7,30,23,1,173.1,11.45,7.62,140.9,117.2,117.2,168.4,310.29,11390,0
241,252.38461538461547,16.041,13.12,7.87,2020,7,30,23,1,171.8,11.47,7.62,141.9,117.1,117.1,170,310.29,11390,0
241,252.38461538461547,15.98,13.17,7.87,2020,7,30,23,1,172.5,11.47,7.62,141.9,117.1,117.1,170,310.29,11390,0
241,252.38461538461547,15.917,13.18,7.88,2020,7,30,23,1,173.1,11.47,7.62,141.9,117.1,117.1,170,310.29,11390,0
241,252.38461538461547,16.041,13.12,7.87,2020,7,30,23,1,171.8,11.53,7.63,142.7,117.5,117.5,171.3,310.29,11390,0
241,252.38461538461547,15.98,13.17,7.87,2020,7,30,23,1,172.5,11.53,7.63,142.7,117.5,117.5,171.3,310.29,11390,0
241,252.38461538461547,15.917,13.18,7.88,2020,7,30,23,1,173.1,11.53,7.63,142.7,117.5,117.5,171.3,310.29,11390,0
239,258.4464285714286,15.864,13.17,7.87,2020,7,30,23,2,173.2,11.53,7.62,142.9,117.3,117.3,171.8,310.29,11390,0
239,258.4464285714286,15.804,13.2,7.87,2020,7,30,23,2,173.1,11.53,7.62,142.9,117.3,117.3,171.8,310.29,11390,0
239,258.4464285714286,15.737,13.32,7.88,2020,7,30,23,2,173,11.53,7.62,142.9,117.3,117.3,171.8,310.29,11390,0
239,258.4464285714286,15.864,13.17,7.87,2020,7,30,23,2,173.2,11.43,7.61,143,116.2,116.2,172.1,310.29,11390,0
239,258.4464285714286,15.804,13.2,7.87,2020,7,30,23,2,173.1,11.43,7.61,143,116.2,116.2,172.1,310.29,11390,0
239,258.4464285714286,15.737,13.32,7.88,2020,7,30,23,2,173,11.43,7.61,143,116.2,116.2,172.1,310.29,11390,0
239,258.4464285714286,15.864,13.17,7.87,2020,7,30,23,2,173.2,11.46,7.62,143.1,116.4,116.4,172.4,310.29,11390,0
239,258.4464285714286,15.804,13.2,7.87,2020,7,30,23,2,173.1,11.46,7.62,143.1,116.4,116.4,172.4,310.29,11390,0
239,258.4464285714286,15.737,13.32,7.88,2020,7,30,23,2,173,11.46,7.62,143.1,116.4,116.4,172.4,310.29,11390,0
211,239.51020408163268,15.673,13.19,7.88,2020,7,30,23,3,172.9,11.44,7.61,143.5,116.1,116.1,173,310.29,11390,0
211,239.51020408163268,15.613,13.26,7.88,2020,7,30,23,3,172.9,11.44,7.61,143.5,116.1,116.1,173,310.29,11390,0
211,239.51020408163268,15.529,13.28,7.88,2020,7,30,23,3,173.2,11.44,7.61,143.5,116.1,116.1,173,310.29,11390,0
211,239.51020408163268,15.673,13.19,7.88,2020,7,30,23,3,172.9,11.55,7.62,143.9,117,117,173.7,310.29,11390,0
211,239.51020408163268,15.613,13.26,7.88,2020,7,30,23,3,172.9,11.55,7.62,143.9,117,117,173.7,310.29,11390,0
211,239.51020408163268,15.529,13.28,7.88,2020,7,30,23,3,173.2,11.55,7.62,143.9,117,117,173.7,310.29,11390,0
211,239.51020408163268,15.673,13.19,7.88,2020,7,30,23,3,172.9,11.54,7.62,144.1,116.9,116.9,174.2,310.29,11390,0
211,239.51020408163268,15.613,13.26,7.88,2020,7,30,23,3,172.9,11.54,7.62,144.1,116.9,116.9,174.2,310.29,11390,0
211,239.51020408163268,15.529,13.28,7.88,2020,7,30,23,3,173.2,11.54,7.62,144.1,116.9,116.9,174.2,310.29,11390,0
244,254.75675675675677,15.442,13.35,7.88,2020,7,30,23,4,173.5,11.59,7.63,143.9,117.1,117.1,174.3,310.29,11390,0
244,254.75675675675677,15.348,13.28,7.88,2020,7,30,23,4,173.7,11.59,7.63,143.9,117.1,117.1,174.3,310.29,11390,0
244,254.75675675675677,15.247,13.35,7.89,2020,7,30,23,4,173.9,11.59,7.63,143.9,117.1,117.1,174.3,310.29,11390,0
