observed_timestamp,PREORE_FEM_EXIT-Cond [ÂµS/cm],PREORE_FEM_EXIT-NH3 [mg/L],PREORE_FEM_EXIT-NH4+ [mg/L],PREORE_FEM_EXIT-NO3 -N [mg/L],PREORE_FEM_EXIT-ODO [mg/L],PREORE_FEM_EXIT-pH,PREORE_FEM_EXIT-Sal [psu],PREORE_FEM_EXIT-Temp [Â°C],PREORE_FEM_EXIT-Depth [m]
2020-08-26 04:00:21+00:00,143.9,0.02,1.07,170.32,10.73,7.76,0.09,14.634,
2020-08-26 04:20:21+00:00,143.8,0.02,1.06,168.27,10.71,7.76,0.09,14.593,
2020-08-26 04:40:21+00:00,143.5,0.02,1.1,167.7,10.69,7.75,0.09,14.527,
2020-08-26 05:00:21+00:00,143.5,0.02,1.1,164.34,10.6,7.74,0.09,14.494000000000002,
2020-08-26 05:20:21+00:00,143.1,0.02,1.09,164.48,10.63,7.75,0.09,14.401,
2020-08-26 05:40:21+00:00,142.9,0.02,1.04,168.4,10.56,7.76,0.09,14.371,
2020-08-26 06:00:21+00:00,142.7,0.01,1.13,154.77,10.19,7.7,0.09,14.311,
2020-08-26 06:20:21+00:00,142.5,0.01,1.1,157.47,10.23,7.71,0.08,14.293,
2020-08-26 06:40:21+00:00,141.9,0.02,1.02,174.42,10.75,7.78,0.08,14.238,
2020-08-26 07:00:21+00:00,141.7,0.02,1.01,176.46,10.96,7.79,0.08,14.222,
2020-08-26 07:20:21+00:00,141.7,0.02,0.97,171.48,10.9,7.79,0.08,14.269,
2020-08-26 07:40:21+00:00,141.7,0.01,0.99,161.89,10.63,7.76,0.08,14.307,
2020-08-26 08:00:21+00:00,142.0,0.01,1.0,147.88,10.07,7.69,0.08,14.339,
2020-08-26 08:20:21+00:00,142.5,0.01,1.1,127.96,8.97,7.58,0.08,14.383,
2020-08-26 08:40:21+00:00,143.4,0.01,1.17,119.88,7.91,7.53,0.09,14.465,
2020-08-26 09:00:21+00:00,143.5,0.01,1.08,139.28,8.79,7.6,0.08,14.606,
2020-08-26 09:20:21+00:00,142.8,0.02,0.87,208.36,10.99,7.86,0.08,14.686,
2020-08-26 09:40:21+00:00,142.9,0.02,0.84,210.98,11.2,7.93,0.08,14.714,
2020-08-26 10:00:21+00:00,143.1,0.02,0.87,216.72,11.28,7.95,0.08,14.762,
2020-08-26 10:20:21+00:00,143.3,0.02,0.88,225.56,11.36,7.99,0.08,14.815,
2020-08-26 10:40:21+00:00,143.4,0.03,0.88,236.07,11.54,8.03,0.08,14.913,
2020-08-26 11:00:21+00:00,143.9,0.03,0.87,229.01,11.35,8.03,0.08,15.053,
2020-08-26 11:20:21+00:00,144.2,0.03,0.82,243.73,11.66,8.08,0.08,15.16,
2020-08-26 11:40:21+00:00,144.5,0.03,0.76,236.9,11.54,8.11,0.08,15.285,
2020-08-26 12:00:21+00:00,145.4,0.03,0.78,235.42,11.51,8.09,0.08,15.550999999999998,
2020-08-26 12:20:21+00:00,145.9,0.03,0.76,246.34,11.62,8.15,0.08,15.744000000000002,
2020-08-26 12:40:21+00:00,146.4,0.03,0.75,256.76,11.74,8.19,0.08,15.959,
2020-08-26 13:00:21+00:00,146.9,0.04,0.73,262.01,11.82,8.21,0.08,16.137999999999998,
2020-08-26 13:20:21+00:00,148.1,0.03,0.69,251.58,11.6,8.2,0.08,16.413,
2020-08-26 13:40:21+00:00,149.2,0.04,0.66,248.54,11.43,8.24,0.08,16.68,
2020-08-26 14:00:21+00:00,150.4,0.03,0.73,212.35,10.71,8.09,0.08,16.903,
2020-08-26 14:20:21+00:00,151.2,0.03,0.75,218.02,10.68,8.09,0.08,17.131,
2020-08-26 14:40:21+00:00,151.6,0.03,0.71,235.09,10.85,8.16,0.08,17.293,
2020-08-26 15:00:21+00:00,152.2,0.03,0.74,239.06,10.79,8.15,0.08,17.434,
2020-08-26 15:20:21+00:00,152.6,0.04,0.72,246.38,10.9,8.17,0.08,17.557000000000002,
2020-08-26 15:40:21+00:00,153.2,0.04,0.73,240.43,10.86,8.17,0.08,17.721,
2020-08-26 16:00:21+00:00,153.4,0.04,0.7,252.77,10.93,8.18,0.08,17.8,
2020-08-26 16:20:21+00:00,153.6,0.04,0.71,243.27,10.78,8.17,0.08,17.855,
2020-08-26 16:40:21+00:00,153.7,0.03,0.67,229.01,10.42,8.16,0.08,17.901,
2020-08-26 17:00:21+00:00,153.7,0.03,0.69,228.59,10.4,8.13,0.08,17.918,
2020-08-26 17:20:21+00:00,153.6,0.03,0.69,224.42,10.33,8.13,0.08,17.838,
2020-08-26 17:40:21+00:00,153.5,0.03,0.74,209.32,10.09,8.09,0.08,17.753,
2020-08-26 18:00:21+00:00,153.6,0.03,0.77,202.82,9.86,8.03,0.08,17.680999999999997,
2020-08-26 18:20:21+00:00,153.5,0.03,0.78,195.8,9.77,8.01,0.08,17.569000000000003,
2020-08-26 18:40:21+00:00,153.3,0.03,0.78,194.84,9.79,8.01,0.08,17.47,
2020-08-26 19:00:21+00:00,153.1,0.03,0.79,190.88,9.86,7.98,0.08,17.386,
2020-08-26 19:20:21+00:00,152.9,0.02,0.81,182.93,9.86,7.95,0.08,17.29,
2020-08-26 19:40:21+00:00,152.8,0.02,0.83,181.0,9.86,7.94,0.08,17.211,
2020-08-26 20:00:21+00:00,152.7,0.02,0.85,176.8,9.83,7.9,0.09,17.12,
2020-08-26 20:20:21+00:00,152.5,0.02,0.9,168.19,9.73,7.88,0.09,17.019000000000002,
2020-08-26 20:40:21+00:00,152.5,0.02,0.95,162.77,9.64,7.85,0.09,16.913,
2020-08-26 21:00:21+00:00,152.4,0.02,0.99,162.81,9.71,7.83,0.09,16.82,
2020-08-26 21:20:21+00:00,152.1,0.02,0.99,161.3,9.78,7.82,0.09,16.739,
2020-08-26 21:40:21+00:00,151.9,0.02,1.02,160.02,9.79,7.82,0.09,16.662,
2020-08-26 22:00:21+00:00,151.6,0.02,1.05,158.81,9.81,7.8,0.09,16.561,
2020-08-26 22:20:21+00:00,151.4,0.02,1.08,156.39,9.76,7.79,0.09,16.487000000000002,
2020-08-26 22:40:21+00:00,151.2,0.02,1.14,156.52,9.85,7.78,0.09,16.394000000000002,
2020-08-26 23:00:21+00:00,151.0,0.02,1.13,157.79,9.9,7.78,0.09,16.304000000000002,
2020-08-26 23:20:21+00:00,150.8,0.02,1.15,157.12,9.92,7.78,0.09,16.221,
2020-08-26 23:40:21+00:00,150.5,0.02,1.11,156.64,9.95,7.81,0.09,16.143,
2020-08-27 00:00:21+00:00,150.3,0.02,1.15,157.13,9.98,7.78,0.09,16.061,
2020-08-27 00:20:21+00:00,150.0,0.02,1.16,157.3,9.96,7.78,0.09,15.988,
2020-08-27 00:40:21+00:00,149.8,0.02,1.19,154.89,9.96,7.78,0.09,15.913,
2020-08-27 01:00:21+00:00,149.5,0.02,1.2,156.89,10.03,7.78,0.09,15.841,
2020-08-27 01:20:21+00:00,149.4,0.02,1.2,156.32,10.03,7.77,0.09,15.776,
2020-08-27 01:40:21+00:00,149.1,0.02,1.18,155.42,10.03,7.78,0.09,15.703,
2020-08-27 02:00:21+00:00,148.9,0.02,1.2,155.73,10.03,7.77,0.09,15.644,
2020-08-27 02:20:21+00:00,148.7,0.02,1.22,155.14,10.01,7.76,0.09,15.579,
2020-08-27 02:40:21+00:00,148.3,0.02,1.22,154.54,10.1,7.77,0.09,15.508,
2020-08-27 03:00:21+00:00,147.9,0.02,1.22,154.97,10.06,7.76,0.09,15.457,
2020-08-27 03:20:21+00:00,147.5,0.02,1.21,155.19,10.14,7.76,0.09,15.397,
2020-08-27 03:40:21+00:00,147.1,0.02,1.2,153.77,10.15,7.77,0.09,15.34,
2020-08-27 04:00:21+00:00,146.8,0.02,1.19,154.37,10.14,7.76,0.09,15.285,
2020-08-27 04:20:21+00:00,146.5,0.02,1.2,151.95,10.11,7.75,0.09,15.225,
2020-08-27 04:40:21+00:00,146.1,0.02,1.22,150.11,10.11,7.76,0.09,15.127,
2020-08-27 05:00:21+00:00,146.0,0.02,1.22,148.09,9.93,7.74,0.09,15.109000000000002,
2020-08-27 05:20:21+00:00,145.6,0.02,1.26,147.91,9.94,7.74,0.09,14.994000000000002,
2020-08-27 05:40:21+00:00,145.2,0.02,1.25,147.69,9.95,7.76,0.09,14.914,
2020-08-27 06:00:21+00:00,145.0,0.02,1.28,146.91,9.84,7.73,0.09,14.879,
2020-08-27 06:20:21+00:00,144.5,0.02,1.21,152.28,10.1,7.75,0.09,14.83,
2020-08-27 06:40:21+00:00,144.1,0.02,1.15,155.73,10.28,7.78,0.08,14.797,
2020-08-27 07:00:21+00:00,143.9,0.02,1.08,154.66,10.3,7.77,0.08,14.792,
2020-08-27 07:20:21+00:00,144.0,0.02,1.07,152.83,10.26,7.76,0.08,14.839,
2020-08-27 07:40:21+00:00,144.8,0.01,1.25,110.96,8.33,7.57,0.09,14.847,
2020-08-27 08:00:21+00:00,145.0,0.01,1.33,114.26,7.83,7.55,0.09,14.89,
2020-08-27 08:20:21+00:00,144.9,0.01,1.24,122.28,8.33,7.59,0.08,14.981,
2020-08-27 08:40:21+00:00,144.2,0.02,1.02,158.17,10.02,7.76,0.08,15.066,
2020-08-27 09:00:21+00:00,144.2,0.02,0.92,193.57,10.78,7.86,0.08,15.202,
2020-08-27 09:20:21+00:00,144.7,0.02,0.99,178.38,10.32,7.83,0.08,15.297,
2020-08-27 09:40:21+00:00,145.4,0.02,1.05,166.8,10.12,7.83,0.08,15.494000000000002,
2020-08-27 10:00:21+00:00,145.9,0.02,1.1,172.71,9.95,7.83,0.08,15.645,
2020-08-27 10:20:21+00:00,146.0,0.03,0.98,223.01,10.94,7.97,0.08,15.836,
2020-08-27 10:40:21+00:00,146.7,0.03,0.92,255.17,11.48,8.08,0.08,16.049,
2020-08-27 11:00:21+00:00,147.5,0.03,0.9,266.88,11.47,8.1,0.08,16.245,
2020-08-27 11:20:21+00:00,148.4,0.04,0.9,269.79,11.46,8.12,0.08,16.493,
2020-08-27 11:40:21+00:00,149.1,0.04,0.85,255.18,11.35,8.15,0.08,16.7,
2020-08-27 12:00:21+00:00,150.0,0.04,0.84,268.04,11.31,8.14,0.08,16.941,
2020-08-27 12:20:21+00:00,150.8,0.04,0.81,273.11,11.3,8.17,0.08,17.212,
2020-08-27 12:40:21+00:00,151.5,0.04,0.78,274.55,11.25,8.21,0.08,17.44,
2020-08-27 13:00:21+00:00,152.6,0.04,0.8,262.86,10.99,8.16,0.08,17.697,
2020-08-27 13:20:21+00:00,153.4,0.04,0.75,273.13,10.95,8.19,0.08,17.912,
2020-08-27 13:40:21+00:00,154.0,0.04,0.77,255.15,10.74,8.2,0.08,18.058,
2020-08-27 14:00:21+00:00,154.7,0.04,0.72,278.08,10.76,8.22,0.08,18.241,
2020-08-27 14:20:21+00:00,155.6,0.04,0.72,266.72,10.65,8.21,0.08,18.414,
2020-08-27 14:40:21+00:00,156.6,0.04,0.76,240.18,10.31,8.17,0.08,18.585,
2020-08-27 15:00:21+00:00,157.5,0.04,0.77,239.5,10.13,8.14,0.08,18.676,
2020-08-27 15:20:21+00:00,157.9,0.04,0.76,229.62,10.07,8.12,0.08,18.829,
2020-08-27 15:40:21+00:00,157.5,0.04,0.73,235.84,10.3,8.16,0.08,18.896,
2020-08-27 16:00:21+00:00,157.9,0.04,0.72,240.69,10.28,8.15,0.08,18.93,
2020-08-27 16:20:21+00:00,157.6,0.04,0.74,230.67,10.08,8.13,0.08,18.836,
2020-08-27 16:40:21+00:00,157.2,0.04,0.77,215.62,9.95,8.11,0.08,18.698,
2020-08-27 17:00:21+00:00,156.8,0.03,0.77,213.24,9.86,8.08,0.08,18.579,
2020-08-27 17:20:21+00:00,156.6,0.03,0.81,198.82,9.56,8.04,0.08,18.462,
2020-08-27 17:40:21+00:00,156.2,0.03,0.87,179.83,9.22,7.98,0.08,18.339,
2020-08-27 18:00:21+00:00,156.0,0.03,0.89,172.0,8.96,7.94,0.08,18.257,
2020-08-27 18:20:21+00:00,156.0,0.03,0.89,170.66,8.89,7.92,0.08,18.14,
2020-08-27 18:40:21+00:00,156.1,0.03,0.88,171.48,8.99,7.92,0.09,18.058,
2020-08-27 19:00:21+00:00,155.8,0.02,0.83,178.8,9.23,7.93,0.09,17.95,
2020-08-27 19:20:21+00:00,155.0,0.02,0.83,176.1,9.47,7.93,0.09,17.759,
2020-08-27 19:40:21+00:00,154.7,0.02,0.91,163.06,9.33,7.89,0.09,17.601,
2020-08-27 20:00:21+00:00,154.3,0.02,0.98,157.27,9.22,7.85,0.09,17.425,
2020-08-27 20:20:21+00:00,153.9,0.02,1.05,147.94,9.01,7.8,0.09,17.301,
2020-08-27 20:40:21+00:00,152.7,0.02,1.04,146.69,9.07,7.8,0.08,17.187,
2020-08-27 21:00:21+00:00,152.3,0.02,1.05,147.82,9.14,7.78,0.08,17.089000000000002,
2020-08-27 21:20:21+00:00,152.6,0.02,1.06,150.61,9.24,7.78,0.09,16.989,
2020-08-27 21:40:21+00:00,152.8,0.02,1.06,147.65,9.2,7.8,0.09,16.886,
2020-08-27 22:00:21+00:00,152.7,0.02,1.09,150.84,9.3,7.78,0.09,16.778,
2020-08-27 22:20:21+00:00,152.4,0.02,1.11,150.3,9.33,7.77,0.09,16.682000000000002,
2020-08-27 22:40:21+00:00,152.3,0.02,1.16,145.69,9.28,7.77,0.09,16.585,
2020-08-27 23:00:21+00:00,152.0,0.02,1.17,148.61,9.35,7.76,0.09,16.480999999999998,
2020-08-27 23:20:21+00:00,151.7,0.02,1.2,146.97,9.36,7.75,0.09,16.384,
2020-08-27 23:40:21+00:00,151.4,0.02,1.27,142.73,9.34,7.73,0.09,16.301,
2020-08-28 00:00:21+00:00,151.1,0.02,1.25,145.93,9.35,7.73,0.09,16.22,
2020-08-28 00:20:21+00:00,150.6,0.02,1.25,145.94,9.36,7.72,0.09,16.143,
2020-08-28 00:40:21+00:00,150.3,0.02,1.25,142.52,9.31,7.73,0.09,16.085,
2020-08-28 01:00:21+00:00,150.0,0.02,1.25,144.3,9.35,7.72,0.09,16.012999999999998,
2020-08-28 01:20:21+00:00,149.7,0.02,1.24,144.88,9.38,7.72,0.09,15.95,
2020-08-28 01:40:21+00:00,149.4,0.02,1.26,143.05,9.42,7.72,0.09,15.889,
2020-08-28 02:00:21+00:00,149.3,0.02,1.24,146.72,9.46,7.72,0.09,15.836,
2020-08-28 02:20:21+00:00,149.1,0.02,1.22,147.36,9.49,7.72,0.09,15.787,
2020-08-28 02:40:21+00:00,148.9,0.02,1.16,146.55,9.51,7.76,0.09,15.747,
2020-08-28 03:00:21+00:00,148.8,0.02,1.21,146.1,9.48,7.73,0.09,15.707,
2020-08-28 03:20:21+00:00,148.7,0.02,1.21,146.24,9.51,7.73,0.09,15.656,
2020-08-28 03:40:21+00:00,148.6,0.02,1.26,143.45,9.5,7.71,0.09,15.612,
2020-08-28 04:00:21+00:00,148.4,0.02,1.22,147.06,9.55,7.72,0.09,15.568,
2020-08-28 04:20:21+00:00,148.2,0.02,1.19,149.92,9.63,7.73,0.09,15.521,
2020-08-28 04:40:21+00:00,147.9,0.02,1.18,145.22,9.55,7.74,0.09,15.496,
2020-08-28 05:00:21+00:00,147.6,0.02,1.17,147.25,9.56,7.74,0.09,15.453,
2020-08-28 05:20:21+00:00,147.3,0.02,1.16,149.06,9.62,7.74,0.09,15.396,
2020-08-28 05:40:21+00:00,147.0,0.02,1.15,145.75,9.61,7.74,0.09,15.395,
2020-08-28 06:00:21+00:00,146.6,0.02,1.15,146.88,9.61,7.74,0.09,15.353,
2020-08-28 06:20:21+00:00,146.3,0.02,1.12,149.76,9.69,7.75,0.09,15.319,
2020-08-28 06:40:21+00:00,146.1,0.02,1.11,149.16,9.83,7.76,0.09,15.291,
2020-08-28 07:00:21+00:00,145.7,0.02,0.98,160.52,10.14,7.8,0.08,15.271,
2020-08-28 07:20:21+00:00,146.0,0.01,1.17,123.08,8.85,7.65,0.09,15.255,
2020-08-28 07:40:21+00:00,147.3,0.01,1.61,92.25,6.28,7.47,0.09,15.307,
2020-08-28 08:00:21+00:00,147.9,0.01,1.59,93.71,5.84,7.44,0.09,15.378,
2020-08-28 08:20:21+00:00,147.2,0.01,1.28,116.3,7.65,7.55,0.09,15.428,
2020-08-28 08:40:21+00:00,146.3,0.01,1.05,145.1,10.1,7.69,0.08,15.485,
2020-08-28 09:00:21+00:00,146.8,0.01,1.05,149.78,10.63,7.68,0.08,15.538,
2020-08-28 09:20:21+00:00,146.9,0.02,1.08,148.44,10.0,7.7,0.08,15.609000000000002,
2020-08-28 09:40:21+00:00,147.3,0.02,1.35,124.18,8.85,7.63,0.09,15.619000000000002,
2020-08-28 10:00:21+00:00,146.5,0.02,1.13,171.75,11.7,7.78,0.08,15.655,
2020-08-28 10:20:21+00:00,146.4,0.02,1.07,187.19,11.54,7.85,0.08,15.74,
2020-08-28 10:40:21+00:00,146.8,0.02,1.06,188.91,11.05,7.89,0.08,15.84,
2020-08-28 11:00:21+00:00,147.0,0.03,1.02,208.92,10.76,7.93,0.08,15.969,
2020-08-28 11:20:21+00:00,147.3,0.03,0.91,238.43,11.07,8.0,0.08,16.111,
2020-08-28 11:40:21+00:00,147.9,0.03,0.86,234.37,11.18,8.05,0.08,16.309,
2020-08-28 12:00:21+00:00,148.9,0.03,0.94,211.18,10.65,7.98,0.08,16.399,
2020-08-28 12:20:21+00:00,149.2,0.03,0.92,220.44,10.64,8.01,0.08,16.53,
2020-08-28 12:40:21+00:00,149.9,0.03,0.87,217.0,10.55,8.03,0.08,16.676,
2020-08-28 13:00:21+00:00,150.3,0.03,0.84,218.49,10.34,8.02,0.08,16.868,
2020-08-28 13:20:21+00:00,150.9,0.03,0.92,198.17,9.95,7.98,0.08,16.980999999999998,
2020-08-28 13:40:21+00:00,151.5,0.03,0.9,197.68,9.86,8.01,0.08,17.149,
2020-08-28 14:00:21+00:00,151.8,0.03,0.86,217.04,10.02,8.03,0.08,17.313,
2020-08-28 14:20:21+00:00,152.4,0.03,0.89,207.55,9.92,8.01,0.08,17.39,
2020-08-28 14:40:21+00:00,152.3,0.03,0.86,202.71,9.97,8.03,0.08,17.402,
2020-08-28 15:00:21+00:00,152.5,0.03,0.91,201.71,9.96,8.01,0.08,17.432000000000002,
2020-08-28 15:20:21+00:00,152.6,0.03,0.91,198.85,9.86,8.0,0.08,17.418,
2020-08-28 15:40:21+00:00,152.7,0.03,0.94,186.08,9.75,7.98,0.08,17.393,
2020-08-28 16:00:21+00:00,152.6,0.03,0.96,188.67,9.7,7.97,0.08,17.337,
2020-08-28 16:20:21+00:00,152.3,0.03,0.9,194.86,9.78,7.98,0.08,17.309,
2020-08-28 16:40:21+00:00,152.4,0.03,0.89,191.58,9.77,8.0,0.08,17.293,
2020-08-28 17:00:21+00:00,152.5,0.03,0.95,182.95,9.54,7.95,0.08,17.267,
2020-08-28 17:20:21+00:00,152.5,0.03,0.97,177.58,9.46,7.94,0.08,17.191,
2020-08-28 17:40:21+00:00,152.5,0.03,0.98,171.15,9.35,7.92,0.08,17.133,
2020-08-28 18:00:21+00:00,152.1,0.03,0.98,175.01,9.31,7.91,0.08,17.079,
2020-08-28 18:20:21+00:00,151.7,0.02,0.98,173.06,9.25,7.89,0.08,17.029,
2020-08-28 18:40:21+00:00,151.7,0.03,0.94,174.8,9.47,7.92,0.08,16.961,
2020-08-28 19:00:21+00:00,151.3,0.02,0.96,173.57,9.5,7.9,0.08,16.891,
2020-08-28 19:20:21+00:00,150.4,0.02,0.99,168.88,9.41,7.88,0.08,16.844,
2020-08-28 19:40:21+00:00,149.8,0.02,1.1,154.13,9.14,7.83,0.08,16.782,
2020-08-28 20:00:21+00:00,149.1,0.02,1.26,141.95,8.69,7.77,0.08,16.698,
2020-08-28 20:20:21+00:00,148.7,0.02,1.29,142.26,8.62,7.75,0.08,16.618,
2020-08-28 20:40:21+00:00,148.0,0.02,1.32,132.81,8.25,7.74,0.08,16.55,
2020-08-28 21:00:21+00:00,146.4,0.02,1.47,134.89,8.23,7.71,0.08,16.471,
2020-08-28 21:20:21+00:00,145.5,0.02,1.54,131.48,8.01,7.68,0.08,16.464000000000002,
2020-08-28 21:40:21+00:00,142.5,0.02,1.56,132.62,8.07,7.69,0.08,16.485,
2020-08-28 22:00:21+00:00,127.1,0.02,1.44,157.72,8.75,7.73,0.07,16.76,
2020-08-28 22:20:21+00:00,120.5,0.02,1.49,142.12,8.61,7.72,0.07,16.749000000000002,
2020-08-28 22:40:21+00:00,120.1,0.02,1.38,144.57,9.04,7.74,0.07,16.635,
2020-08-28 23:00:21+00:00,119.8,0.02,1.31,145.36,9.13,7.74,0.07,16.543,
2020-08-28 23:20:21+00:00,121.9,0.02,1.38,140.51,8.98,7.74,0.07,16.373,
2020-08-28 23:40:21+00:00,121.4,0.02,1.41,130.44,8.73,7.72,0.07,16.315,
2020-08-29 00:00:21+00:00,119.8,0.02,1.45,129.58,8.84,7.69,0.07,16.293,
2020-08-29 00:20:21+00:00,118.6,0.02,1.5,122.72,8.64,7.65,0.07,16.287,
2020-08-29 00:40:21+00:00,113.6,0.02,1.48,122.08,8.85,7.67,0.06,16.287,
2020-08-29 01:00:21+00:00,111.7,0.02,1.56,126.48,8.48,7.67,0.06,16.167,
2020-08-29 01:20:21+00:00,110.3,0.03,1.41,155.77,9.14,7.8,0.06,15.734000000000002,
2020-08-29 01:40:21+00:00,102.6,0.03,1.44,149.23,9.4,7.8,0.06,15.484000000000002,
2020-08-29 02:00:21+00:00,98.5,0.02,1.34,145.79,9.42,7.78,0.06,15.282,
2020-08-29 02:20:21+00:00,92.2,0.02,1.29,135.68,9.51,7.77,0.05,15.048,
2020-08-29 02:40:21+00:00,84.1,0.02,1.29,117.75,9.42,7.74,0.05,14.925999999999998,
2020-08-29 03:00:21+00:00,80.0,0.02,1.36,118.23,9.6,7.71,0.05,14.81,
2020-08-29 03:20:21+00:00,74.5,0.02,1.34,115.55,9.78,7.71,0.04,14.615,
2020-08-29 03:40:21+00:00,64.2,0.02,1.57,93.25,9.85,7.62,0.04,14.239,
2020-08-29 04:00:21+00:00,56.1,0.02,1.55,86.06,10.14,7.6,0.03,13.668,
2020-08-29 04:20:21+00:00,49.5,0.01,1.41,85.1,10.55,7.63,0.03,13.19,
2020-08-29 04:40:21+00:00,45.2,0.01,1.18,82.09,10.72,7.68,0.03,12.906,
2020-08-29 05:00:21+00:00,44.5,0.01,1.14,78.25,10.82,7.6,0.03,12.747,
2020-08-29 05:20:21+00:00,42.9,0.01,1.06,72.84,10.84,7.58,0.03,12.628,
2020-08-29 05:40:21+00:00,40.8,0.01,1.09,66.7,10.83,7.55,0.02,12.488,
2020-08-29 06:00:21+00:00,40.3,0.01,1.1,66.74,10.88,7.54,0.02,12.293,
2020-08-29 06:20:21+00:00,40.3,0.01,1.1,66.98,10.94,7.54,0.02,12.175999999999998,
2020-08-29 06:40:21+00:00,40.4,0.01,1.1,65.34,10.91,7.55,0.02,12.071,
2020-08-29 07:00:21+00:00,41.4,0.01,1.06,66.05,10.94,7.52,0.03,11.985,
2020-08-29 07:20:21+00:00,41.7,0.01,1.03,63.77,10.95,7.51,0.03,11.935,
2020-08-29 07:40:21+00:00,41.4,0.01,1.07,64.32,10.89,7.48,0.03,11.91,
2020-08-29 08:00:21+00:00,41.7,0.01,1.01,66.58,10.88,7.47,0.03,11.91,
2020-08-29 08:20:21+00:00,42.5,0.01,0.99,65.13,10.9,7.46,0.03,11.936,
2020-08-29 08:40:21+00:00,43.3,0.01,0.96,60.23,10.91,7.46,0.03,11.981,
2020-08-29 09:00:21+00:00,44.6,0.01,0.92,62.42,10.88,7.44,0.03,12.06,
2020-08-29 09:20:21+00:00,46.0,0.01,0.9,62.5,10.78,7.44,0.03,12.18,
2020-08-29 09:40:21+00:00,47.1,0.01,0.93,59.32,10.72,7.44,0.03,12.315,
2020-08-29 10:00:21+00:00,48.7,0.01,0.89,61.8,10.66,7.43,0.03,12.429,
2020-08-29 10:20:21+00:00,50.6,0.01,0.92,62.32,10.6,7.43,0.03,12.548,
2020-08-29 10:40:21+00:00,52.4,0.01,0.89,61.16,10.56,7.46,0.03,12.64,
2020-08-29 11:00:21+00:00,54.4,0.01,0.9,64.97,10.5,7.45,0.03,12.737,
2020-08-29 11:20:21+00:00,56.2,0.01,0.9,67.37,10.43,7.47,0.03,12.848,
2020-08-29 11:40:21+00:00,57.6,0.01,0.92,64.8,10.39,7.49,0.03,12.927,
2020-08-29 12:00:21+00:00,58.7,0.01,0.92,68.48,10.41,7.48,0.04,12.981,
2020-08-29 12:20:21+00:00,59.9,0.01,0.92,66.41,10.39,7.47,0.04,13.022,
2020-08-29 12:40:21+00:00,61.0,0.01,1.01,59.64,10.48,7.42,0.04,13.068,
2020-08-29 13:00:21+00:00,61.9,0.01,0.99,66.08,10.56,7.44,0.04,13.097,
2020-08-29 13:20:21+00:00,62.7,0.01,0.95,69.83,10.66,7.47,0.04,13.128,
2020-08-29 13:40:21+00:00,63.2,0.01,0.88,70.82,10.42,7.53,0.04,13.161,
2020-08-29 14:00:21+00:00,63.7,0.01,0.89,74.34,10.08,7.53,0.04,13.191,
2020-08-29 14:20:21+00:00,64.1,0.01,0.94,72.49,9.86,7.51,0.04,13.232,
2020-08-29 14:40:21+00:00,63.9,0.01,0.94,69.61,9.94,7.51,0.04,13.281,
2020-08-29 15:00:21+00:00,63.8,0.01,0.87,74.8,10.09,7.52,0.04,13.343,
2020-08-29 15:20:21+00:00,62.0,0.01,0.82,77.41,10.3,7.55,0.04,13.392,
2020-08-29 15:40:21+00:00,59.2,0.01,0.79,72.97,10.37,7.55,0.04,13.358,
2020-08-29 16:00:21+00:00,58.1,0.01,0.85,73.74,10.39,7.54,0.03,13.268,
2020-08-29 16:20:21+00:00,55.2,0.01,0.87,70.0,10.38,7.52,0.03,13.128,
2020-08-29 16:40:21+00:00,50.0,0.01,0.92,62.23,10.48,7.5,0.03,12.983,
2020-08-29 17:00:21+00:00,46.0,0.01,0.88,61.65,10.62,7.48,0.03,12.817,
2020-08-29 17:20:21+00:00,43.2,0.01,0.9,61.5,10.75,7.48,0.03,12.648,
2020-08-29 17:40:21+00:00,41.7,0.01,1.0,64.8,10.86,7.54,0.02,12.477,
2020-08-29 18:00:21+00:00,42.0,0.01,1.05,88.98,11.07,7.68,0.03,12.216,
2020-08-29 18:20:21+00:00,42.6,0.02,1.06,132.94,11.23,7.89,0.03,11.958,
2020-08-29 18:40:21+00:00,43.3,0.03,1.15,155.75,11.27,8.0,0.03,11.802,
2020-08-29 19:00:21+00:00,44.4,0.03,1.06,192.94,11.34,8.08,0.03,11.695,
2020-08-29 19:20:21+00:00,45.5,0.03,0.98,201.3,11.36,8.11,0.03,11.604,
2020-08-29 19:40:21+00:00,45.5,0.03,0.9,187.09,11.35,8.13,0.03,11.561,
2020-08-29 20:00:21+00:00,45.6,0.02,0.88,192.54,11.41,8.09,0.03,11.526,
2020-08-29 20:20:21+00:00,46.0,0.02,0.87,194.67,11.43,8.1,0.03,11.48,
2020-08-29 20:40:21+00:00,47.3,0.03,0.85,197.93,11.41,8.16,0.03,11.438,
2020-08-29 21:00:21+00:00,49.1,0.03,0.87,217.5,11.37,8.18,0.03,11.384,
2020-08-29 21:20:21+00:00,50.5,0.03,0.87,235.73,11.36,8.22,0.03,11.337,
2020-08-29 21:40:21+00:00,52.1,0.03,0.87,241.0,11.34,8.28,0.03,11.305,
2020-08-29 22:00:21+00:00,53.6,0.04,0.81,274.21,11.33,8.32,0.03,11.292,
2020-08-29 22:20:21+00:00,54.6,0.04,0.79,303.72,11.35,8.38,0.03,11.29,
2020-08-29 22:40:21+00:00,55.4,0.04,0.8,287.59,11.32,8.4,0.03,11.272,
